OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate,order_before_signup
ORD-12993,2024-01-06,CUST1645,Kim Morrow,kim.morrow76@hotmail.com,West,United States,Home & Kitchen,Coffee Maker,3.0,19.01,0.0,24.5,Paypal,Shipped,2024-03-11,True
ORD-12461,2023-03-04,CUST1519,Vincent Reynolds,vincent.reynolds95@outlook.com,East,United States,Sports & Outdoors,Yoga Mat,4.0,106.89,0.2,17.36,Credit Card,Delivered,2022-10-14,False
ORD-11669,2023-11-25,CUST1221,Jeremy Dalton,,South,United States,Beauty,Lipstick,2.0,35.24,0.05,9.69,Credit Card,Returned,2022-09-10,False
ORD-11670,2023-10-15,CUST1805,Ronald Potter,ronald.potter76@hotmail.com,Central,United States,Beauty,Face Moisturizer,1.0,15.83,0.0,21.64,Paypal,Pending,2024-07-16,True
ORD-10363,2024-01-05,CUST1109,Sharon Cochran,sharon.cochran32@hotmail.com,West,United States,Electronics,Bluetooth Speaker,2.0,62.58,0.25,10.2,Paypal,Pending,2024-03-13,True
ORD-12516,2024-11-30,CUST1812,Douglas Ryan,douglas.ryan50@hotmail.com,North,United States,Sports & Outdoors,Water Bottle,6.0,131.12,0.0,6.58,Credit Card,Returned,2022-03-28,False
ORD-10654,2023-03-12,CUST1384,Aimee Turner,aimee.turner28@hotmail.com,East,Canada,Beauty,Sunscreen SPF50,2.0,26.14,0.0,8.92,Paypal,Pending,2022-04-03,False
ORD-12757,2024-03-06,CUST1664,Renee Melendez,renee.melendez6@gmail.com,Central,Canada,Apparel,Running Shoes,4.0,83.33,0.0,17.76,Credit Card,Delivered,2023-07-12,False
ORD-12530,2023-10-25,CUST1810,Carol Taylor,carol.taylor38@yahoo.com,East,United States,Apparel,Denim Jacket,2.0,79.57,0.05,12.23,Debit Card,Cancelled,2021-01-15,False
ORD-10092,2023-09-28,CUST1602,Tammy Mcdowell,tammy.mcdowell80@hotmail.com,North,Canada,Toys,Board Game,1.0,51.68,0.05,23.6,Paypal,Shipped,2024-04-12,True
ORD-12500,2023-09-29,CUST1369,Sabrina Austin,sabrina.austin93@hotmail.com,South,United States,Toys,Board Game,5.0,48.57,0.1,4.25,Gift Card,Returned,2023-12-26,True
ORD-11012,2024-05-09,CUST1493,Mark Cox,mark.cox51@outlook.com,Central,United States,Apparel,Denim Jacket,3.0,35.54,0.0,11.49,Credit Card,Returned,2024-07-11,True
ORD-12164,2023-03-08,CUST1343,Nichole Alvarez,nichole.alvarez61@hotmail.com,East,United States,Home & Kitchen,LED Desk Lamp,5.0,122.39,0.2,3.48,Paypal,Returned,2024-08-25,True
ORD-11161,2024-10-25,CUST1071,Whitney Peters,whitney.peters80@outlook.com,East,Canada,Sports & Outdoors,Camping Tent,3.0,115.82,0.0,22.06,Gift Card,Shipped,2024-09-20,False
ORD-11808,2023-11-21,CUST1753,Jennifer Porter,jennifer.porter40@outlook.com,South,Mexico,Home & Kitchen,Throw Blanket,2.0,45.29,0.05,12.225000000000001,Debit Card,Delivered,2023-03-27,False
ORD-10825,2024-03-29,CUST1722,Willie Henry,willie.henry66@gmail.com,Central,Canada,Beauty,Lipstick,5.0,22.57,0.15,11.72,Debit Card,Pending,2023-03-24,False
ORD-12226,2024-04-30,CUST1316,Lauren Carson,lauren.carson84@hotmail.com,North,Canada,Beauty,Face Moisturizer,5.0,34.8,0.25,4.15,Gift Card,Pending,2022-08-09,False
ORD-12592,2023-08-26,CUST1414,Erica Alvarez,erica@gmail.com,East,United States,Toys,Building Blocks Set,5.0,53.63,0.2,5.74,Paypal,Delivered,2022-09-24,False
ORD-12756,2024-06-25,CUST1615,Matthew Schwartz,matthew.schwartz10@hotmail.com,North,Mexico,Beauty,Lipstick,3.0,37.27,0.0,12.97,Debit Card,Returned,2022-02-03,False
ORD-10661,2023-07-18,CUST1666,David Harris,david.harris75@hotmail.com,Central,United States,Electronics,Webcam,3.0,180.24,0.2,2.6,Credit Card,Shipped,2023-11-08,True
ORD-10794,2024-01-12,CUST1809,Heather Page,,East,Canada,Electronics,Wireless Earbuds,1.0,124.52,0.05,1.18,Gift Card,Cancelled,2023-10-05,False
ORD-10935,2024-06-09,CUST1376,Glen Wood,glen.wood76@yahoo.com,West,Canada,Electronics,Webcam,6.0,205.53,0.1,20.67,Debit Card,Cancelled,2024-07-06,True
ORD-10126,2024-08-25,CUST1382,Douglas Gregory,douglas.gregory7@outlook.com,Central,Canada,Sports & Outdoors,Camping Tent,3.0,115.22,0.2,6.06,Credit Card,Delivered,2023-02-12,False
ORD-12835,2024-08-08,CUST1435,Sophia Johnson,sophia@gmail.com,Central,Canada,Beauty,Hair Dryer,1.0,50.6,0.0,20.49,Gift Card,Delivered,2022-03-31,False
ORD-11263,2023-10-17,CUST1299,Amber Obrien,amber.obrien67@outlook.com,South,Mexico,Home & Kitchen,Air Fryer,2.0,45.56,0.15,17.07,Paypal,Shipped,2021-11-06,False
ORD-10420,2023-01-09,CUST1640,Michael Stanley,michael.stanley41@hotmail.com,North,Canada,Beauty,Sunscreen SPF50,1.0,25.17,0.05,5.37,Paypal,Shipped,2021-08-26,False
ORD-11899,2024-05-12,CUST1194,John Bishop,john.bishop23@gmail.com,South,Canada,Electronics,Smartwatch,6.0,120.73,0.0,1.75,Debit Card,Cancelled,2024-09-15,True
ORD-10289,2024-11-06,CUST1060,Victoria Garcia,victoria.garcia86@gmail.com,West,Canada,Toys,Action Figure,2.0,25.52,0.2,2.06,Credit Card,Delivered,2022-12-26,False
ORD-11918,2024-11-20,CUST1031,James Ferrell,james.ferrell43@gmail.com,East,Mexico,Sports & Outdoors,Camping Tent,5.0,140.36,0.1,8.85,Paypal,Returned,2023-11-19,False
ORD-13054,2023-03-09,CUST1387,James Padilla,james.padilla40@outlook.com,West,United States,Beauty,Lipstick,3.0,50.46,0.05,2.55,Credit Card,Returned,2023-01-07,False
ORD-11003,2024-10-19,CUST1578,Melissa Bishop,melissa.bishop25@yahoo.com,North,Mexico,Sports & Outdoors,Water Bottle,6.0,84.31,0.0,9.08,Credit Card,Shipped,2021-03-29,False
ORD-12058,2024-08-14,CUST1771,Jeffrey Horton,mr..horton90@outlook.com,North,United States,Home & Kitchen,Non-Stick Pan Set,5.0,67.2959,0.05,2.11,Paypal,Cancelled,2022-05-24,False
ORD-11710,2024-10-13,CUST1544,Alexander Landry Md,mr..md25@hotmail.com,South,United States,Apparel,Denim Jacket,2.0,50.485,0.0,4.35,Gift Card,Returned,2024-01-16,False
ORD-10485,2023-06-30,CUST1726,Christian Dawson,christian.dawson67@outlook.com,West,Canada,Apparel,Denim Jacket,2.0,87.31,0.2,15.4,Debit Card,Returned,2023-03-06,False
ORD-12057,2023-10-14,CUST1325,Patrick Moore,patrick.moore91@outlook.com,East,United States,Sports & Outdoors,Yoga Mat,6.0,81.3,0.25,1.95,Debit Card,Cancelled,2023-08-31,False
ORD-11643,2024-01-25,CUST1825,Monica Ellis,monica.ellis94@gmail.com,North,United States,Beauty,Shampoo Set,1.0,57.12,0.15,17.02,Paypal,Shipped,2024-01-31,True
ORD-11785,2023-10-12,CUST1389,Scott Williams,scott.williams6@yahoo.com,East,Canada,Home & Kitchen,Throw Blanket,4.0,98.09,0.05,10.12,Paypal,Cancelled,2021-10-26,False
ORD-11924,2024-02-06,CUST1231,Susan Serrano,susan.serrano26@yahoo.com,North,United States,Sports & Outdoors,Water Bottle,4.0,121.28,0.0,11.72,Debit Card,Delivered,2024-05-18,True
ORD-12453,2023-08-27,CUST1616,Bryan Parker,bryan.parker39@hotmail.com,South,United States,Home & Kitchen,Coffee Maker,4.0,15.14,0.2,12.225000000000001,Paypal,Delivered,2021-04-21,False
ORD-11739,2024-02-12,CUST1443,Holly Valentine,holly.valentine81@yahoo.com,West,United States,Toys,RC Car,5.0,63.01,0.2,19.49,Debit Card,Pending,2022-01-17,False
ORD-11345,2024-06-29,CUST1557,Gary Wells,gary.wells9@outlook.com,North,Canada,Apparel,Running Shoes,1.0,37.53,0.0,0.47,Credit Card,Shipped,2022-06-10,False
ORD-10306,2024-09-07,CUST1404,Joann Glass,joann.glass43@gmail.com,South,United States,Home & Kitchen,Coffee Maker,3.0,174.74,0.0,10.75,Gift Card,Delivered,2023-12-18,False
ORD-12262,2024-07-22,CUST1209,Brian Lee,,East,United States,Beauty,Face Moisturizer,2.0,35.27,0.0,5.77,Paypal,Shipped,2022-08-13,False
ORD-12287,2023-08-04,CUST1134,Rebecca Jackson,rebecca.jackson73@outlook.com,West,Mexico,Apparel,Cotton T-Shirt,1.0,27.8,0.1,1.66,Debit Card,Cancelled,2023-06-19,False
ORD-11867,2023-05-10,CUST1572,Reginald Knapp,reginald.knapp34@yahoo.com,North,United States,Home & Kitchen,Air Fryer,2.0,68.06,0.05,20.63,Paypal,Cancelled,2022-07-05,False
ORD-13076,2024-01-24,CUST1375,Paul Lewis,paul.lewis19@yahoo.com,East,Canada,Toys,Board Game,1.0,57.93,0.25,1.81,Credit Card,Delivered,2023-04-27,False
ORD-11199,2024-08-08,CUST1217,Mark Brown,mark.brown97@gmail.com,West,Mexico,Apparel,Denim Jacket,5.0,53.6,0.1,16.15,Credit Card,Returned,2021-06-17,False
ORD-11167,2023-05-06,CUST1046,John Pierce,john@gmail.com,Central,Canada,Sports & Outdoors,Camping Tent,3.0,112.62,0.15,14.72,Gift Card,Shipped,2024-09-08,True
ORD-12533,2023-09-18,CUST1542,Kenneth Edwards,kenneth.edwards23@yahoo.com,East,Mexico,Home & Kitchen,Throw Blanket,1.0,113.84,0.1,2.45,Credit Card,Pending,2022-04-30,False
ORD-10956,2023-06-12,CUST1539,David Davis,david.davis36@gmail.com,East,Canada,Sports & Outdoors,Resistance Bands,4.0,84.31,0.05,7.84,Credit Card,Pending,2023-08-25,True
ORD-10480,2024-09-25,CUST1714,Jennifer Jones,jennifer.jones22@gmail.com,South,Mexico,Sports & Outdoors,Water Bottle,1.0,52.29,0.1,19.42,Credit Card,Cancelled,2022-10-04,False
ORD-11234,2024-08-18,CUST1765,Laura Griffin,laura.griffin59@hotmail.com,East,United States,Electronics,Bluetooth Speaker,3.0,196.15,0.0,2.89,Credit Card,Pending,2024-03-23,False
ORD-11168,2024-05-06,CUST1816,Tamara Riddle,,North,United States,Home & Kitchen,Non-Stick Pan Set,6.0,152.99,0.0,17.52,Debit Card,Cancelled,2021-04-12,False
ORD-11383,2024-11-19,CUST1030,Rebecca Henderson,rebecca.henderson1@gmail.com,South,Canada,Home & Kitchen,Throw Blanket,2.0,179.9698,0.2,10.08,Gift Card,Pending,2024-07-16,False
ORD-12371,,CUST1315,Jordan Chambers,jordan.chambers46@gmail.com,West,Canada,Toys,Board Game,2.0,57.24,0.1,8.13,Debit Card,Delivered,2021-04-14,False
ORD-11631,2023-09-20,CUST1160,Paul Castaneda,paul@gmail.com,Central,United States,Apparel,Denim Jacket,5.0,69.45,0.2,14.99,Debit Card,Cancelled,2022-11-04,False
ORD-10701,2023-10-26,CUST1000,Allison Hill,allison.hill4@outlook.com,South,Mexico,Beauty,Shampoo Set,1.0,45.44,0.0,10.14,Paypal,Cancelled,2022-05-17,False
ORD-10149,2024-03-15,CUST1242,Kevin Walters,kevin.walters7@outlook.com,North,Canada,Home & Kitchen,Air Fryer,6.0,40.16,0.1,19.57,Credit Card,Shipped,2021-05-15,False
ORD-11503,2024-03-28,CUST1174,Nicole Herring,nicole.herring30@outlook.com,South,Canada,Electronics,Smartwatch,5.0,143.91,0.2,7.4,Gift Card,Returned,2022-03-25,False
ORD-11378,2023-11-28,CUST1202,Elizabeth Perkins,elizabeth.perkins78@hotmail.com,North,Mexico,Electronics,USB-C Cable,4.0,62.67,0.15,13.17,Debit Card,Delivered,2021-07-23,False
ORD-11811,2024-04-08,CUST1472,Lori Ingram,lori.ingram64@outlook.com,East,Canada,Apparel,Running Shoes,6.0,68.29,0.1,4.22,Paypal,Shipped,2022-10-24,False
ORD-10406,2024-04-09,CUST1403,Kathleen Webster,kathleen.webster8@gmail.com,West,United States,Apparel,Running Shoes,4.0,27.16,0.0,6.64,Debit Card,Delivered,2021-12-17,False
ORD-12445,2023-09-30,CUST1737,Arthur Hamilton Md,arthur.md77@gmail.com,North,United States,Toys,RC Car,3.0,30.59,0.2,22.88,Debit Card,Pending,2024-09-17,True
ORD-11149,2023-04-05,CUST1598,Kimberly Sharp,kimberly.sharp27@outlook.com,Central,Canada,Electronics,USB-C Cable,4.0,145.05,0.25,0.51,Debit Card,Shipped,2024-08-27,True
ORD-10992,2023-05-05,CUST1827,Claudia Jordan,claudia.jordan56@outlook.com,East,Canada,Beauty,Shampoo Set,1.0,19.65,0.0,13.95,Paypal,Pending,2021-01-31,False
ORD-10048,2024-10-04,CUST1154,Brenda Hall,brenda.hall42@yahoo.com,West,United States,Sports & Outdoors,Resistance Bands,6.0,18.81,0.0,19.67,Gift Card,Shipped,2022-05-05,False
ORD-11101,2023-07-19,CUST1569,Michael Johnson,michael.johnson11@hotmail.com,West,United States,Home & Kitchen,Air Fryer,1.0,170.64,0.0,7.33,Paypal,Returned,2021-08-25,False
ORD-12707,2024-12-19,CUST1133,Daniel Kennedy,daniel.kennedy35@yahoo.com,South,United States,Toys,Board Game,3.0,14.57,0.15,24.63,Credit Card,Cancelled,2021-05-27,False
ORD-12245,2023-06-04,CUST1419,Jake Campbell,jake.campbell18@outlook.com,West,United States,Sports & Outdoors,Hiking Backpack,5.0,46.4,0.1,8.68,Paypal,Pending,2022-09-09,False
ORD-12276,2024-03-03,CUST1505,Jodi Roach,,North,United States,Toys,Board Game,2.0,49.37,0.0,12.19,Credit Card,Delivered,2021-01-26,False
ORD-12229,2023-11-21,CUST1116,William Herrera,william.herrera71@outlook.com,West,United States,Toys,Building Blocks Set,2.0,47.782399999999996,0.0,4.08,Gift Card,Cancelled,2022-12-22,False
ORD-12932,2024-12-20,CUST1694,Mary Jensen,mary@gmail.com,Central,Canada,Home & Kitchen,Throw Blanket,4.0,41.21,0.0,22.1,Gift Card,Shipped,2021-07-16,False
ORD-13145,2024-10-07,CUST1680,Suzanne Wood,suzanne.wood80@hotmail.com,East,Canada,Toys,Action Figure,4.0,69.41,0.2,13.1,Gift Card,Shipped,2022-04-07,False
ORD-12406,2023-04-12,CUST1062,Connor West,connor.west43@hotmail.com,South,Mexico,Home & Kitchen,Non-Stick Pan Set,3.0,57.88,0.0,2.52,Paypal,Delivered,2022-05-24,False
ORD-10025,2023-12-17,CUST1441,Joann Ferguson,joann.ferguson44@gmail.com,South,Canada,Toys,Building Blocks Set,1.0,67.26,0.0,8.19,Credit Card,Cancelled,2021-12-03,False
ORD-12105,2023-12-27,CUST1343,Nichole Alvarez,nichole.alvarez61@hotmail.com,East,United States,Sports & Outdoors,Resistance Bands,1.0,51.91,0.2,11.48,Gift Card,Returned,2024-08-25,True
ORD-10062,2021-11-27,CUST1267,Colin Terry,colin.terry31@hotmail.com,North,Canada,Electronics,USB-C Cable,6.0,92.35,0.15,12.19,Credit Card,Pending,2022-01-19,True
ORD-10422,2023-03-29,CUST1634,Amber Cooper,amber.cooper26@outlook.com,East,Mexico,Apparel,Denim Jacket,6.0,52.48,0.0,21.66,Credit Card,Delivered,2023-12-08,True
ORD-10272,2024-10-05,CUST1492,William Gould,william@gmail.com,North,Canada,Beauty,Hair Dryer,3.0,23.55,0.25,2.41,Paypal,Delivered,2022-06-21,False
ORD-11209,2024-10-10,CUST1573,Nancy Brown,nancy.brown86@gmail.com,East,Canada,Toys,RC Car,5.0,21.61,0.2,14.23,Gift Card,Returned,2021-06-25,False
ORD-10657,2023-06-28,CUST1764,Jorge Stone,jorge.stone93@outlook.com,South,Canada,Apparel,Running Shoes,4.0,53.54,0.05,21.61,Credit Card,Cancelled,2022-12-13,False
ORD-11000,2023-07-27,CUST1392,Brian Smith,brian.smith63@hotmail.com,East,United States,Beauty,Shampoo Set,4.0,37.05,0.2,4.71,Credit Card,Cancelled,2023-08-02,True
ORD-11796,2024-09-18,CUST1469,Jeanette Harrison,jeanette.harrison36@outlook.com,East,Canada,Apparel,Wool Sweater,3.0,42.07,0.15,21.75,Debit Card,Cancelled,2023-07-21,False
ORD-10831,2024-12-25,CUST1116,William Herrera,william.herrera71@outlook.com,West,United States,Sports & Outdoors,Water Bottle,4.0,149.06,0.0,3.9,Gift Card,Delivered,2022-12-22,False
ORD-11579,2024-03-04,CUST1426,Jenna Larson,jenna.larson63@yahoo.com,East,United States,Electronics,Wireless Earbuds,3.0,141.755,0.1,16.89,Gift Card,Delivered,2022-10-30,False
ORD-12006,2024-04-27,CUST1408,Anthony Romero,anthony.romero50@outlook.com,South,Mexico,Home & Kitchen,Air Fryer,4.0,129.99,0.15,13.65,Paypal,Cancelled,2023-02-26,False
ORD-12233,2023-10-10,CUST1805,Ronald Potter,ronald.potter76@hotmail.com,Central,United States,Toys,Action Figure,4.0,56.47,0.05,15.3,Debit Card,Returned,2024-07-16,True
ORD-10484,2024-11-29,CUST1037,Cassandra Gaines,cassandra.gaines71@gmail.com,Central,Canada,Home & Kitchen,Coffee Maker,4.0,64.69,0.05,4.11,Credit Card,Delivered,2021-04-14,False
ORD-10362,2023-08-06,CUST1325,Patrick Moore,patrick.moore91@outlook.com,East,United States,Home & Kitchen,LED Desk Lamp,1.0,105.1,0.05,6.73,Credit Card,Delivered,2023-08-31,True
ORD-10905,2023-01-23,CUST1296,Laura Haney,laura.haney67@outlook.com,Central,United States,Beauty,Lipstick,2.0,37.06,0.0,22.77,Debit Card,Returned,2021-09-20,False
ORD-10300,2023-06-05,CUST1103,Christine Wright,christine.wright26@gmail.com,South,Canada,Apparel,Running Shoes,2.0,82.29,0.2,0.5,Paypal,Shipped,2024-04-27,True
ORD-11462,2024-02-13,CUST1295,John Young,john.young53@gmail.com,North,United States,Apparel,Wool Sweater,1.0,80.52,0.0,4.5,Paypal,Returned,2021-09-14,False
ORD-12597,2023-11-25,CUST1229,Lori Guerrero,lori.guerrero22@gmail.com,North,Canada,Home & Kitchen,Non-Stick Pan Set,5.0,145.77,0.25,24.46,Credit Card,Cancelled,2023-11-12,False
ORD-11043,2023-08-03,CUST1281,Tammie Bright,tammie.bright94@outlook.com,East,Mexico,Beauty,Sunscreen SPF50,6.0,10.86,0.0,3.34,Paypal,Shipped,2024-06-13,True
ORD-10037,2023-11-03,CUST1040,Paula Moreno,paula.moreno59@outlook.com,Central,Mexico,Sports & Outdoors,Resistance Bands,5.0,110.76,0.2,0.41,Paypal,Returned,2023-05-17,False
ORD-11413,2024-03-29,CUST1137,Courtney Gonzalez,courtney.gonzalez12@yahoo.com,North,Mexico,Toys,RC Car,3.0,24.83,0.1,12.19,Debit Card,Shipped,2024-03-24,False
ORD-12512,2023-10-15,CUST1119,Jeffrey Chandler,jeffrey.chandler98@outlook.com,East,United States,Apparel,Denim Jacket,2.0,15.91,0.0,2.04,Gift Card,Shipped,2021-07-25,False
ORD-10754,2024-07-29,CUST1294,Ryan Gonzalez,ryan.gonzalez9@outlook.com,West,Canada,Beauty,Lipstick,5.0,36.77,0.25,15.22,Gift Card,Delivered,2023-03-27,False
ORD-12686,2023-08-10,CUST1171,Darlene Miller,darlene.miller14@yahoo.com,East,Canada,Toys,Board Game,2.0,10.64,0.1,19.4,Paypal,Delivered,2023-02-21,False
ORD-11762,2023-09-04,CUST1304,Maria Parker,maria.parker74@hotmail.com,North,United States,Beauty,Face Moisturizer,4.0,59.89,0.0,1.07,Gift Card,Shipped,2024-06-19,True
ORD-12971,2023-03-07,CUST1447,Shelly Spencer,shelly.spencer86@hotmail.com,East,Canada,Beauty,Lipstick,1.0,34.61,0.1,17.06,Credit Card,Pending,2023-12-17,True
ORD-10475,,CUST1162,Lindsey Walker,lindsey.walker88@outlook.com,North,United States,Home & Kitchen,LED Desk Lamp,5.0,100.97,0.15,10.44,Gift Card,Delivered,2022-04-11,False
ORD-11487,,CUST1200,Melissa Brewer,melissa.brewer42@yahoo.com,East,Canada,Electronics,Bluetooth Speaker,4.0,97.0,0.25,21.46,Credit Card,Shipped,2021-05-15,False
ORD-11030,2024-03-18,CUST1165,John Anderson,john.anderson32@hotmail.com,South,United States,Toys,Building Blocks Set,3.0,33.88,0.05,12.52,Paypal,Returned,2024-03-05,False
ORD-12236,2024-04-02,CUST1269,Patrick Thornton,patrick.thornton48@outlook.com,North,United States,Electronics,Webcam,5.0,151.72,0.1,0.06,Debit Card,Shipped,2021-03-02,False
ORD-11386,2024-02-13,CUST1329,Ariana Jennings,ariana.jennings90@gmail.com,West,United States,Electronics,Laptop Stand,1.0,58.96,0.15,6.67,Debit Card,Pending,2022-01-26,False
ORD-10447,2024-03-13,CUST1686,Maria Henry,maria.henry71@outlook.com,East,Canada,Toys,Board Game,6.0,50.55,0.0,3.68,Gift Card,Shipped,2021-05-30,False
ORD-12768,2023-11-08,CUST1664,Renee Melendez,renee.melendez6@gmail.com,Central,Canada,Home & Kitchen,Non-Stick Pan Set,5.0,73.99,0.05,22.66,Credit Card,Shipped,2023-07-12,False
ORD-10122,2023-05-17,CUST1694,Mary Jensen,mary@gmail.com,Central,Canada,Toys,Building Blocks Set,1.0,22.41,0.05,18.45,Debit Card,Delivered,2021-07-16,False
ORD-10829,2023-01-18,CUST1134,Rebecca Jackson,rebecca.jackson73@outlook.com,West,Mexico,Toys,Board Game,1.0,40.81,0.2,8.96,Gift Card,Pending,2023-06-19,True
ORD-12081,2023-11-27,CUST1792,Maria Cooke,maria.cooke78@yahoo.com,Central,United States,Apparel,Cotton T-Shirt,2.0,24.96,0.0,17.19,Debit Card,Delivered,2024-03-27,True
ORD-12616,2023-05-28,CUST1105,Marc Moore,marc.moore48@gmail.com,East,Canada,Toys,Puzzle 1000PC,1.0,18.36,0.15,9.87,Gift Card,Shipped,2023-11-03,True
ORD-11813,2023-05-20,CUST1039,Brittany Farmer,brittany.farmer52@gmail.com,North,United States,Sports & Outdoors,Hiking Backpack,2.0,103.5,0.25,8.32,Paypal,Shipped,2021-12-04,False
ORD-11492,2023-11-27,CUST1254,Cynthia Moore,cynthia.moore37@hotmail.com,West,United States,Apparel,Cotton T-Shirt,4.0,77.23,0.0,21.28,Debit Card,Returned,2023-10-27,False
ORD-10714,2024-10-20,CUST1427,Emily Bennett,emily.bennett73@yahoo.com,South,Mexico,Apparel,Baseball Cap,4.0,78.24,0.1,20.71,Credit Card,Returned,2024-04-27,False
ORD-11505,2023-08-04,CUST1316,Lauren Carson,lauren.carson84@hotmail.com,North,Canada,Electronics,Wireless Earbuds,4.0,54.81,0.0,9.15,Debit Card,Delivered,2022-08-09,False
ORD-10551,2024-08-03,CUST1033,Nathan Maldonado,nathan.maldonado53@yahoo.com,West,United States,Sports & Outdoors,Resistance Bands,5.0,37.63,0.05,2.93,Gift Card,Returned,2021-07-13,False
ORD-11567,2024-08-25,CUST1507,Emma Reed,emma.reed54@outlook.com,Central,United States,Apparel,Cotton T-Shirt,5.0,50.25,0.2,14.57,Credit Card,Cancelled,2022-07-10,False
ORD-12601,2023-11-24,CUST1012,Lisa Hensley,lisa.hensley21@hotmail.com,Central,United States,Beauty,Shampoo Set,1.0,20.19,0.15,18.35,Gift Card,Pending,2023-02-17,False
ORD-12992,2024-06-28,CUST1614,Elizabeth Sharp,elizabeth.sharp60@gmail.com,Central,Canada,Electronics,Bluetooth Speaker,6.0,199.67,0.05,24.46,Paypal,Returned,2023-08-22,False
ORD-11845,2024-05-18,CUST1610,Samantha Robertson,samantha.robertson39@yahoo.com,South,United States,Beauty,Face Moisturizer,3.0,57.27,0.05,2.44,Paypal,Pending,2024-09-08,True
ORD-10597,2024-04-23,CUST1425,Gregory Ponce,gregory.ponce41@yahoo.com,East,Mexico,Sports & Outdoors,Water Bottle,1.0,62.19,0.1,2.75,Paypal,Delivered,2023-03-27,False
ORD-12796,2023-03-27,CUST1260,Katie Suarez,katie.suarez84@outlook.com,North,United States,Sports & Outdoors,Hiking Backpack,5.0,127.38,0.1,9.1,Gift Card,Returned,2021-10-27,False
ORD-10506,2024-08-10,CUST1497,James Bradley,james.bradley31@gmail.com,West,Canada,Electronics,Wireless Earbuds,6.0,142.11,0.05,1.24,Gift Card,Delivered,2022-05-16,False
ORD-11182,2024-11-16,CUST1190,Debra Morton,debra.morton59@gmail.com,Central,Canada,Sports & Outdoors,Water Bottle,1.0,106.3,0.0,23.14,Debit Card,Pending,2024-09-19,False
ORD-11022,2023-09-17,CUST1142,Patricia Rodriguez,,East,United States,Sports & Outdoors,Resistance Bands,5.0,112.44,0.2,22.75,Paypal,Shipped,2021-06-30,False
ORD-10348,2023-02-22,CUST1510,Rebecca Hicks,rebecca.hicks2@outlook.com,Central,United States,Apparel,Denim Jacket,4.0,29.9,0.0,4.06,Gift Card,Delivered,2022-02-15,False
ORD-10652,2024-04-06,CUST1596,Victor Morris,victor.morris21@outlook.com,North,United States,Apparel,Running Shoes,2.0,50.99,0.2,20.36,Credit Card,Cancelled,2021-05-07,False
ORD-12719,2023-03-10,CUST1838,Michael Young,michael.young3@outlook.com,East,Mexico,Beauty,Shampoo Set,1.0,24.47,0.0,1.17,Gift Card,Returned,2024-06-24,True
ORD-12426,2024-08-04,CUST1177,Michael Wang,michael.wang23@yahoo.com,East,Canada,Sports & Outdoors,Resistance Bands,1.0,64.48,0.05,4.06,Debit Card,Returned,2021-09-28,False
ORD-11695,2024-01-02,CUST1545,Cindy Gomez,,Central,United States,Toys,Board Game,4.0,27.75,0.0,24.1,Debit Card,Delivered,2021-04-26,False
