OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate
ORD-12530,10/25/23,CUST1810,Carol Taylor,carol.taylor38@yahoo.com,east,United States,Apparel,Denim Jacket,2,79.57,0.05,12.23,debit card,Cancelled,"January 15, 2021"
10092,"September 28, 2023",CUST1602,Tammy Mcdowell,tammy.mcdowell80@hotmail.com, North,canada,Toy,Board Game,1,51.68,5%,23.6,PayPal,shipped,2024-04-12
ORD-12500,29-Sep-2023,CUST1369,  SABRINA AUSTIN  ,sabrina.austin93@hotmail.com,South,United States,TOYS,Board Game,5,48.57,0.1,4.25,GiftCard,RETURNED,26-Dec-2023
ORD-11012,"May 09, 2024",CUST1493,  MARK COX  ,mark.cox51@outlook.com,Central,US,Appare,Denim Jacket,3,$35.54,,11.49,CC,RETURNED,07/11/24
ORD-12164,"March 08, 2023",CUST1343,Nichole Alvarez,nichole.alvarez61@hotmail.com,east,USA,home & kitchen,LED Desk Lamp,5,122.39,0.2,3.48,Pay Pal,returned,08/25/2024
ORD-11161,"October 25, 2024",CUST1071,Whitney Peters,whitney.peters80@outlook.com,Est,canada,sports & outdoors,Camping Tent,3,115.82,0,22.06,Gift Card,SHIPPED,2024-09-20
ORD-11808,21-Nov-2023,CUST1753,Jennifer Porter,jennifer.porter40@outlook.com,SOUTH,Mexico,Home and Kitchen,Throw Blanket,2,45.29,0.05,,Debit Card,Delivered,03/27/23
10825,29-03-2024,CUST1722,Willie Henry,willie.henry66@gmail.com,central,Canada,beauty,Lipstick,5,22.57,0.15,11.72,debit card,Pending,24-03-2023
ORD-12226,30-Apr-2024,CUST1316,Lauren Carson,lauren.carson84@hotmail.com,NORTH,Canada,BEAUTY,Face Moisturizer,5,34.8,0.25,4.15,GiftCard,pending,"August 09, 2022"
12592,08/26/23,CUST1414,Erica Alvarez,erica.at.gmail.com,east,USA,Toys,Building Blocks Set,5,53.63,0.2,5.74,Pay Pal,Delivered,24-Sep-2022
ORD-12756,06/25/2024,CUST1615,Matthew Schwartz,matthew.schwartz10@hotmail.com,north,Mexico,BEAUTY,Lipstick,3,37.27,,12.97,Debit,returned,"February 03, 2022"
ORD-10661,2023-07-18,CUST1666,David Harris,david.harris75@hotmail.com,Central,United States,Electronics,Webcam,3,180.24,20%,2.6,Credit_Card,Shipped,11/08/2023
10794,01/12/24,CUST1809,Heather Page,,Est,Canada,Electronis,Wireless Earbuds,1,124.52,0.05,1.18,gift card,CANCELLED,05-Oct-2023
ORD-10935,09-Jun-2024,CUST1376,Glen Wood,glen.wood76@yahoo.com,West,canada,electronics,Webcam,6,205.53,0.1,20.67,Debit,Canceled,07/06/24
ORD-10126,2024-08-25,CUST1382,Douglas Gregory,douglas.gregory7@outlook.com,Central,canada,Sports and Outdoors,Camping Tent,3,115.22,0.2,6.06,CREDIT CARD,delivered,02/12/23
ORD-12835,08-Aug-2024,CUST1435,Sophia Johnson,sophia.at.gmail.com,Centrl,canada,beauty,Hair Dryer,1,$50.60,0,20.49,GiftCard,DELIVERED,"March 31, 2022"
ORD-11263,17-10-2023,CUST1299,Amber Obrien,amber.obrien67@outlook.com,south,Mexico,home & kitchen,Air Fryer,2,45.56,0.15,17.07,PAYPAL,SHIPPED,11-06-2021
10420,"January 09, 2023",CUST1640,Michael Stanley,michael.stanley41@hotmail.com,north,Canada,BEAUTY,Sunscreen SPF50,1,25.17,0.05,5.37,paypal,shipped,2021-08-26
ORD-11899,"May 12, 2024",CUST1194,John Bishop,john.bishop23@gmail.com,south,Canada,Electronics,Smartwatch,6,120.73,0,1.75,Debit Card,Canceled,2024-09-15
10289,11/06/24,CUST1060,Victoria Garcia,victoria.garcia86@gmail.com,West,canada,TOYS,Action Figure,2,25.52,0.2,2.06,Credit_Card,DELIVERED,"December 26, 2022"
11918,"November 20, 2024",CUST1031,james ferrell,james.ferrell43@gmail.com,EAST,Mexico,Sports and Outdoors,Camping Tent,5,140.36,0.1,8.85,paypal,Returned,11/19/2023
ORD-13054,03-09-2023,CUST1387,James Padilla,james.padilla40@outlook.com,west,US,Beauty,Lipstick,3,50.46,5%,2.55,CREDIT CARD,returned,"January 07, 2023"
ORD-11003,"October 19, 2024",CUST1578,Melissa Bishop,melissa.bishop25@yahoo.com, North,Mexico,Sports,Water Bottle,6,,0,9.08,Credit_Card,SHIPPED,29-Mar-2021
ORD-12058,08/14/24,CUST1771,  MR. JEFFREY HORTON  ,mr..horton90@outlook.com,Nort,US,Home & Kitchen,Non-stick Pan Set,5,6729.59,0.05,2.11,paypal,Cancelled,24-05-2022
ORD-11710,10/13/2024,CUST1544,Mr. Alexander Landry MD,mr..md25@hotmail.com,south,US,apparel,Denim Jacket,2,,0,4.35,GiftCard,returned,16-01-2024
10485,06/30/23,CUST1726,Christian Dawson,christian.dawson67@outlook.com, West ,Canada,Appare,Denim Jacket,2,87.31,0.2,15.4,Debit Card,returned,06-Mar-2023
ORD-12057,2023-10-14,CUST1325,Patrick Moore,patrick.moore91@outlook.com,East,USA,sports & outdoors,Yoga Mat,6,81.3,0.25,1.95,Debit Card,cancelled,2023-08-31
ORD-11643,2024-01-25,CUST1825,Monica Ellis,monica.ellis94@gmail.com, North,USA,beauty,Shampoo Set,1,57.12,0.15,17.02,PayPal,shipped,"January 31, 2024"
11785,2023-10-12,CUST1389,Scott Williams,scott.williams6@yahoo.com,Est,canada,Home&Kitchen,Throw Blanket,4,,0.05,10.12,Pay Pal,Canceled,2021-10-26
ORD-11924,"February 06, 2024",CUST1231,Susan Serrano,susan.serrano26@yahoo.com,NORTH,United States,sports & outdoors,Water Bottle,4,121.28,,11.72,Debit,DELIVERED,05/18/2024
ORD-12453,"August 27, 2023",CUST1616,Bryan Parker,bryan.parker39@hotmail.com,south,United States,Home & Kitchen,Coffee Maker,4,15.14,0.2,,Pay Pal,DELIVERED,04/21/2021
ORD-11739,02-12-2024,CUST1443,  HOLLY VALENTINE  ,holly.valentine81@yahoo.com,West,US,TOYS,RC Car,5,63.01,0.2,19.49,Debit Card,Pending,01/17/22
11345,29-06-2024,CUST1557,Gary Wells,gary.wells9@outlook.com, North,Canada,Apparel,Running Shoes,1,37.53,0,0.47,Credit_Card,SHIPPED,2022-06-10
ORD-10306,07-Sep-2024,CUST1404,Joann Glass,joann.glass43@gmail.com,Sth,United States,home & kitchen,Coffee Maker,3,174.74,0,10.75,Gift Card,DELIVERED,2023-12-18
12262,2024-07-22,CUST1209,Brian Lee,,east,USA,Beuty,Face Moisturizer,2,35.27,0,5.77,paypal,SHIPPED,"August 13, 2022"
ORD-12287,"August 04, 2023",CUST1134,Rebecca Jackson,rebecca.jackson73@outlook.com,west,Mexico,Apparel,Cotton T-Shirt,1,27.8,0.1,1.66,Debit,CANCELLED,2023-06-19
ORD-11867,10-May-2023,CUST1572,Reginald Knapp,reginald.knapp34@yahoo.com,Nort,United States,home & kitchen,Air Fryer,2,68.06,5%,20.63,paypal,Canceled,"July 05, 2022"
13076,"January 24, 2024",CUST1375,Paul Lewis,paul.lewis19@yahoo.com,East,Canada,TOYS,Board Game,1,57.93,25%,1.81,Credit Card,delivered,27-04-2023
ORD-11199,08/08/2024,CUST1217,Mark Brown,mark.brown97@gmail.com,West,Mexico,Apparel,Denim Jacket,5,53.6,10%,16.15,CC,returned,17-06-2021
11167,2023-05-06,CUST1046,John Pierce,john.at.gmail.com,Central,canada,Sports,Camping Tent,3,112.62,0.15,14.72,GiftCard,Shipped,"September 08, 2024"
ORD-12533,"September 18, 2023",CUST1542,Kenneth Edwards,kenneth.edwards23@yahoo.com,east,Mexico,Home&Kitchen,Throw Blanket,1,$113.84,0.1,2.45,Credit Card,PENDING,"April 30, 2022"
10956,2023-06-12,CUST1539,David Davis,david.davis36@gmail.com,Est,canada,Sports,Resistance Bands,4,,0.05,7.84,credit card,PENDING,"August 25, 2023"
ORD-10480,25-09-2024,CUST1714,Jennifer Jones,jennifer.jones22@gmail.com,south,Mexico,Sports and Outdoors,Water Bottle,1,52.29,0.1,19.42,CREDIT CARD,CANCELLED,10/04/2022
ORD-11234,2024-08-18,CUST1765,Laura Griffin,laura.griffin59@hotmail.com,east,United States,Electronics,Bluetooth Speaker,3,196.15,,2.89,CREDIT CARD,Pending,2024-03-23
11168,05/06/24,CUST1816,Tamara Riddle,,NORTH,United States,Home&Kitchen,Non-stick Pan Set,6,152.99,0,17.52,Debit,Canceled,"April 12, 2021"
ORD-11383,"November 19, 2024",CUST1030,Rebecca Henderson,rebecca.henderson1@gmail.com,south,Canada,Home&Kitchen,Throw Blanket,2,17996.98,0.2,10.08,gift card,PENDING,2024-07-16
ORD-12371,-,CUST1315,Jordan Chambers,jordan.chambers46@gmail.com,West,canada,TOYS,Board Game,2,57.24,0.1,8.13,Debit Card,Deliverd,14-04-2021
11631,20-09-2023,CUST1160,Paul Castaneda,paul.at.gmail.com,central,US,apparel,Denim Jacket,5,69.45,0.2,14.99,Debit Card,Cancelled,11/04/22
10701,26-Oct-2023,CUST1000,Allison Hill,allison.hill4@outlook.com,South,Mexico,Beauty,Shampoo Set,1,45.44,0,10.14,PayPal,Canceled,05/17/2022
10149,"March 15, 2024",CUST1242,Kevin Walters,kevin.walters7@outlook.com,NORTH,canada,Home&Kitchen,Air Fryer,6,40.16,0.1,19.57,CC,Shipped,15-05-2021
11503,"March 28, 2024",CUST1174,Nicole Herring,nicole.herring30@outlook.com,Sth,canada,Electronic,Smartwatch,5,143.91,20%,7.4,gift card,RETURNED,03/25/22
11378,28-11-2023,CUST1202,Elizabeth Perkins,elizabeth.perkins78@hotmail.com,Nort,Mexico,Electronics,USB-C Cable,4,62.67,0.15,13.17,debit card,DELIVERED,07/23/21
ORD-11811,04/08/24,CUST1472,Lori Ingram,lori.ingram64@outlook.com,Est,canada,apparel,Running Shoes,6,68.29,0.1,4.22,Pay Pal,shipped,24-10-2022
ORD-10406,2024-04-09,CUST1403,Kathleen Webster,kathleen.webster8@gmail.com,West,US,apparel,Running Shoes,4,27.16,0,6.64,Debit,DELIVERED,2021-12-17
ORD-12445,30-Sep-2023,CUST1737,Arthur Hamilton MD,arthur.md77@gmail.com,NORTH,United States,Toys,RC Car,3,30.59,20%,22.88,Debit Card,PENDING,17-09-2024
ORD-11149,04/05/2023,CUST1598,Kimberly Sharp,kimberly.sharp27@outlook.com,CENTRAL,Canada,ELECTRONICS,USB-C Cable,4,,0.25,0.51,debit card,shipped,27-Aug-2024
10992,05/05/23,CUST1827,Claudia Jordan,claudia.jordan56@outlook.com,east,canada,beauty,Shampoo Set,1,19.65,0,13.95,PayPal,PENDING,01/31/2021
ORD-10048,2024-10-04,CUST1154,Brenda Hall,brenda.hall42@yahoo.com,west,United States,sports & outdoors,Resistance Bands,6,18.81,,19.67,GiftCard,SHIPPED,"May 05, 2022"
11101,19-07-2023,CUST1569,Michael Johnson,michael.johnson11@hotmail.com,WEST,US,home & kitchen,Air Fryer,1,170.64,0,7.33,PAYPAL,Returned,25-08-2021
ORD-12707,2024-12-19,CUST1133,Daniel Kennedy,daniel.kennedy35@yahoo.com,South,USA,toys,Board Game,3,$14.57,0.15,24.63,credit card,Canceled,2021-05-27
12245,04-Jun-2023,CUST1419,Jake Campbell,jake.campbell18@outlook.com,WEST,United States,Sports & Outdoors,Hiking Backpack,5,46.4,0.1,8.68,Pay Pal,pending,09-09-2022
ORD-12276,"March 03, 2024",CUST1505,Jodi Roach,, North,US,TOYS,Board Game,2,49.37,0,,Credit Card,DELIVERED,01/26/2021
ORD-12229,2023-11-21,CUST1116,William Herrera,william.herrera71@outlook.com,WEST,USA,Toy,Building Blocks Set,2,4778.24,0,4.08,gift card,Cancelled,12/22/22
ORD-12932,"December 20, 2024",CUST1694,Mary Jensen,mary.at.gmail.com,Central,canada,home & kitchen,Throw Blanket,4,$41.21,0,22.1,gift card,SHIPPED,07/16/2021
ORD-13145,10/07/24,CUST1680,Suzanne Wood,suzanne.wood80@hotmail.com,Est,canada,TOYS,Action Figure,4,69.41,0.2,13.1,gift card,shipped,04/07/22
ORD-12406,12-Apr-2023,CUST1062,Connor West,connor.west43@hotmail.com,South,Mexico,home & kitchen,Non-stick Pan Set,3,$57.88,0,2.52,PayPal,DELIVERED,24-05-2022
ORD-10025,"December 17, 2023",CUST1441,Joann Ferguson,joann.ferguson44@gmail.com,South,canada,Toy,Building Blocks Set,1,67.26,,8.19,Credit Card,cancelled,12/03/21
ORD-12105,12/27/2023,CUST1343,Nichole Alvarez,nichole.alvarez61@hotmail.com,east,USA,Sports & Outdoors,Resistance Bands,1,51.91,0.2,11.48,gift card,RETURNED,08/25/2024
10062,2021-11-27,CUST1267,Colin Terry,colin.terry31@hotmail.com, North,canada,Electronis,USB-C Cable,6,92.35,15%,12.19,CC,PENDING,01/19/22
10422,29-Mar-2023,CUST1634,  AMBER COOPER  ,amber.cooper26@outlook.com,Est,Mexico,apparel,Denim Jacket,6,52.48,0,21.66,credit card,Delivered,12/08/2023
ORD-10272,"October 05, 2024",CUST1492,william gould,william.at.gmail.com, North,Canada,BEAUTY,Hair Dryer,3,23.55,25%,2.41,Pay Pal,DELIVERED,06/21/2022
ORD-11209,10-Oct-2024,CUST1573,Nancy Brown,nancy.brown86@gmail.com,east,canada,Toy,RC Car,5,21.61,0.2,14.23,GiftCard,returned,06/25/21
ORD-10657,2023-06-28,CUST1764,Jorge Stone,jorge.stone93@outlook.com,south,canada,apparel,Running Shoes,4,53.54,0.05,21.61,CREDIT CARD,Canceled,13-12-2022
ORD-11000,07/27/2023,CUST1392,Brian Smith,brian.smith63@hotmail.com,east,United States,beauty,Shampoo Set,4,37.05,0.2,4.71,CC,Cancelled,08/02/2023
ORD-11796,09/18/2024,CUST1469,Jeanette Harrison,jeanette.harrison36@outlook.com,East,canada,Apparel,Wool Sweater,3,42.07,0.15,21.75,debit card,Cancelled,21-Jul-2023
ORD-10831,"December 25, 2024",CUST1116,William Herrera,william.herrera71@outlook.com,WEST,USA,Sports & Outdoors,Water Bottle,4,149.06,0,3.9,Gift Card,Delivered,12/22/22
11579,03-04-2024,CUST1426,jenna larson,jenna.larson63@yahoo.com,Est,US,Electronics,Wireless Earbuds,,,10%,16.89,gift card,Delivered,30-Oct-2022
ORD-12006,04/27/2024,CUST1408,Anthony Romero,anthony.romero50@outlook.com,SOUTH,Mexico,Home & Kitchen,Air Fryer,4,-129.99,0.15,13.65,Pay Pal,CANCELLED,02/26/23
12233,10/10/23,CUST1805,Ronald Potter,ronald.potter76@hotmail.com,CENTRAL,US,Toy,Action Figure,4,56.47,0.05,15.3,Debit,returned,07/16/24
ORD-10484,11/29/2024,CUST1037,Cassandra Gaines,cassandra.gaines71@gmail.com,central,Canada,Home&Kitchen,Coffee Maker,4,64.69,0.05,4.11,credit card,delivered,04/14/21
ORD-10362,"August 06, 2023",CUST1325,Patrick Moore,patrick.moore91@outlook.com,EAST,USA,Home & Kitchen,LED Desk Lamp,1,105.1,0.05,6.73,credit card,Delivered,2023-08-31
10905,"January 23, 2023",CUST1296,Laura Haney,laura.haney67@outlook.com,Central,United States,Beauty,Lipstick,-2,37.06,0,22.77,Debit Card,returned,"September 20, 2021"
ORD-10300,06/05/2023,CUST1103,Christine Wright,christine.wright26@gmail.com,Sth,Canada,Clothing,Running Shoes,2,82.29,20%,0.5,PAYPAL,SHIPPED,04/27/24
11462,02/13/24,CUST1295,John Young,john.young53@gmail.com,north,US,apparel,Wool Sweater,1,80.52,0,4.5,PAYPAL,RETURNED,14-09-2021
ORD-12597,11/25/2023,CUST1229,Lori Guerrero,lori.guerrero22@gmail.com,north,canada,Home & Kitchen,Non-stick Pan Set,5,145.77,0.25,24.46,Credit_Card,Canceled,11/12/23
ORD-11043,03-Aug-2023,CUST1281,Tammie Bright,tammie.bright94@outlook.com,EAST,Mexico,beauty,Sunscreen SPF50,6,10.86,0,3.34,Pay Pal,Shipped,13-Jun-2024
ORD-10037,11/03/23,CUST1040,  PAULA MORENO  ,paula.moreno59@outlook.com,CENTRAL,Mexico,Sports & Outdoors,Resistance Bands,5,110.76,20%,0.41,PayPal,RETURNED,05/17/23
ORD-11413,29-Mar-2024,CUST1137,  COURTNEY GONZALEZ  ,courtney.gonzalez12@yahoo.com, North,Mexico,TOYS,RC Car,3,$24.83,10%,,Debit Card,SHIPPED,"March 24, 2024"
ORD-12512,10/15/2023,CUST1119,Jeffrey Chandler,jeffrey.chandler98@outlook.com,east,United States,apparel,Denim Jacket,two,$15.91,0,2.04,GiftCard,SHIPPED,07/25/2021
ORD-10754,07/29/2024,CUST1294,Ryan Gonzalez,ryan.gonzalez9@outlook.com,west,canada,BEAUTY,Lipstick,5,36.77,0.25,15.22,GiftCard,delivered,03/27/23
12686,08/10/2023,CUST1171,Darlene Miller,darlene.miller14@yahoo.com,Est,canada,Toys,Board Game,2,10.64,0.1,19.4,PAYPAL,DELIVERED,"February 21, 2023"
11762,2023-09-04,CUST1304,Maria Parker,maria.parker74@hotmail.com, North,US,Beuty,Face Moisturizer,4,59.89,0,1.07,GiftCard,Shipped,06/19/24
ORD-12971,03/07/2023,CUST1447,Shelly Spencer,shelly.spencer86@hotmail.com,EAST,canada,beauty,Lipstick,1,34.61,0.1,17.06,Credit_Card,PENDING,12/17/23
10475,N/A,CUST1162,Lindsey Walker,lindsey.walker88@outlook.com,Nort,US,Home & Kitchen,LED Desk Lamp,5,,15%,10.44,gift card,Deliverd,04/11/22
11487,-,CUST1200,  MELISSA BREWER  ,melissa.brewer42@yahoo.com,East,canada,Electronic,Bluetooth Speaker,4,97.0,0.25,21.46,CREDIT CARD,shipped,05/15/2021
ORD-11030,03/18/24,CUST1165,John Anderson,john.anderson32@hotmail.com,SOUTH,United States,Toys,Building Blocks Set,3,33.88,0.05,12.52,PayPal,Returned,03/05/24
12236,04-02-2024,CUST1269,Patrick Thornton,patrick.thornton48@outlook.com,north,USA,Electronics,Webcam,5,151.72,10%,0.06,Debit Card,SHIPPED,03-02-2021
ORD-11386,"February 13, 2024",CUST1329,Ariana Jennings,ariana.jennings90@gmail.com,West,USA,Electronics,Laptop Stand,1,58.96,0.15,6.67,debit card,PENDING,2022-01-26
ORD-10447,2024-03-13,CUST1686,Maria Henry,maria.henry71@outlook.com,EAST,canada,Toys,Board Game,6,50.55,0,3.68,GiftCard,SHIPPED,05/30/21
ORD-12768,11/08/23,CUST1664,Renee Melendez,renee.melendez6@gmail.com,Centrl,canada,Home&Kitchen,Non-stick Pan Set,5,73.99,0.05,22.66,Credit Card,Shipped,12-Jul-2023
10122,17-05-2023,CUST1694,Mary Jensen,mary.at.gmail.com,CENTRAL,canada,Toy,Building Blocks Set,1,22.41,0.05,18.45,Debit,Delivered,07/16/2021
ORD-10829,18-Jan-2023,CUST1134,Rebecca Jackson,rebecca.jackson73@outlook.com,West,Mexico,TOYS,Board Game,-1,,0.2,8.96,GiftCard,pending,2023-06-19
ORD-12081,27-Nov-2023,CUST1792,Maria Cooke,maria.cooke78@yahoo.com,Central,United States,Clothing,Cotton T-Shirt,2,24.96,0,17.19,Debit Card,Deliverd,"March 27, 2024"
ORD-12616,28-05-2023,CUST1105,marc moore,marc.moore48@gmail.com,Est,Canada,Toys,Puzzle 1000pc,1,-18.36,15%,9.87,Gift Card,SHIPPED,11/03/23
ORD-11813,05/20/2023,CUST1039,Brittany Farmer,brittany.farmer52@gmail.com, North,US,sports & outdoors,Hiking Backpack,2,103.5,0.25,8.32,Pay Pal,shipped,04-Dec-2021
ORD-11492,27-11-2023,CUST1254,  CYNTHIA MOORE  ,cynthia.moore37@hotmail.com,West,United States,Clothing,Cotton T-Shirt,4,77.23,0,21.28,Debit Card,RETURNED,"October 27, 2023"
ORD-10714,2024-10-20,CUST1427,Emily Bennett,emily.bennett73@yahoo.com,south,Mexico,Clothing,Baseball Cap,4,78.24,0.1,20.71,Credit Card,RETURNED,"April 27, 2024"
ORD-11505,2023-08-04,CUST1316,Lauren Carson,lauren.carson84@hotmail.com,north,Canada,Electronic,Wireless Earbuds,4,54.81,0,9.15,debit card,Deliverd,"August 09, 2022"
ORD-10551,08/03/2024,CUST1033,Nathan Maldonado,nathan.maldonado53@yahoo.com,West,USA,Sports and Outdoors,Resistance Bands,5,37.63,5%,2.93,gift card,returned,2021-07-13
ORD-11567,25-Aug-2024,CUST1507,Emma Reed,emma.reed54@outlook.com,Central,USA,Appare,Cotton T-Shirt,5,50.25,0.2,14.57,CREDIT CARD,cancelled,2022-07-10
ORD-12601,11/24/2023,CUST1012,Lisa Hensley,lisa.hensley21@hotmail.com,CENTRAL,United States,BEAUTY,Shampoo Set,1,20.19,0.15,18.35,Gift Card,Pending,17-02-2023
ORD-12992,06/28/2024,CUST1614,Elizabeth Sharp,elizabeth.sharp60@gmail.com,central,canada,Electronic,Bluetooth Speaker,6,199.67,5%,24.46,Pay Pal,RETURNED,2023-08-22
ORD-11845,18-05-2024,CUST1610,Samantha Robertson,samantha.robertson39@yahoo.com,south,USA,beauty,Face Moisturizer,3,57.27,5%,2.44,PayPal,PENDING,"September 08, 2024"
ORD-10597,04/23/2024,CUST1425,Gregory Ponce,gregory.ponce41@yahoo.com,east,Mexico,Sports & Outdoors,Water Bottle,-1,62.19,10%,2.75,Pay Pal,Deliverd,27-03-2023
ORD-12796,2023-03-27,CUST1260,Katie Suarez,katie.suarez84@outlook.com,north,USA,Sports & Outdoors,Hiking Backpack,5,127.38,10%,9.1,GiftCard,RETURNED,10/27/2021
ORD-10506,2024-08-10,CUST1497,James Bradley,james.bradley31@gmail.com,West,Canada,Electronics,Wireless Earbuds,6,142.11,0.05,1.24,gift card,delivered,2022-05-16
11182,"November 16, 2024",CUST1190,Debra Morton,debra.morton59@gmail.com,CENTRAL,Canada,sports & outdoors,Water Bottle,1,106.3,0,23.14,Debit,PENDING,09/19/2024
11022,09/17/2023,CUST1142,Patricia Rodriguez,,East,USA,Sports,Resistance Bands,5,112.44,20%,22.75,PayPal,SHIPPED,30-06-2021
10348,"February 22, 2023",CUST1510,Rebecca Hicks,rebecca.hicks2@outlook.com,Central,USA,apparel,Denim Jacket,4,29.9,0,4.06,GiftCard,DELIVERED,15-02-2022
10652,"April 06, 2024",CUST1596,Victor Morris,victor.morris21@outlook.com,north,US,Appare,Running Shoes,2,50.99,20%,20.36,Credit_Card,cancelled,05-07-2021
12719,10-Mar-2023,CUST1838,  MICHAEL YOUNG  ,michael.young3@outlook.com,East,Mexico,beauty,Shampoo Set,1,24.47,0,1.17,gift card,Returned,06/24/2024
12426,04-Aug-2024,CUST1177,Michael Wang,michael.wang23@yahoo.com,Est,canada,Sports & Outdoors,Resistance Bands,1,64.48,0.05,4.06,Debit Card,RETURNED,"September 28, 2021"
11695,02-Jan-2024,CUST1545,Cindy Gomez,,Centrl,United States,toys,Board Game,4,27.75,0,24.1,Debit Card,DELIVERED,04/26/2021
ORD-13101,12/19/23,CUST1838,  MICHAEL YOUNG  ,michael.young3@outlook.com,Est,Mexico,Sports and Outdoors,Water Bottle,2,74.8,0,8.27,Debit,shipped,06/24/2024
ORD-12496,07/26/24,CUST1597,Susan Davis,,SOUTH,Mexico,Home & Kitchen,Coffee Maker,5,53.46,0.1,11.79,CREDIT CARD,Returned,03/17/2024
ORD-10515,11/26/23,CUST1405,Madison Weber,madison.weber89@hotmail.com,NORTH,Mexico,apparel,Baseball Cap,5,84.83,0,13.35,Gift Card,pending,2022-07-10
ORD-11815,24-Mar-2023,CUST1107,Sierra Johnson,sierra.johnson23@outlook.com,West,US,ELECTRONICS,Webcam,4,-209.5,0,13.19,gift card,RETURNED,"June 15, 2024"
ORD-12844,12/31/2023,CUST1781,Amy Garcia,amy.garcia2@gmail.com,Centrl,Canada,sports & outdoors,Resistance Bands,6,50.82,0.25,,Gift Card,pending,08-Mar-2022
ORD-10637,2023-10-25,CUST1494,Meghan Cisneros,meghan.cisneros52@gmail.com,Central,canada,toys,Puzzle 1000pc,3,41.26,0.15,17.17,PAYPAL,cancelled,"August 04, 2024"
ORD-11151,10/29/24,CUST1826,Heather Brown,heather.brown39@yahoo.com,South,Canada,Apparel,Cotton T-Shirt,2,65.17,0,1.81,CC,returned,2023-01-09
ORD-12284,17-Jan-2023,CUST1551,Angel Gordon,angel.gordon72@outlook.com,Centrl,United States,Appare,Cotton T-Shirt,1,16.44,0.05,8.15,GiftCard,Deliverd,04/03/22
ORD-13131,23-Sep-2023,CUST1166,Alyssa Long,alyssa.long79@hotmail.com,Sth,US,BEAUTY,Lipstick,2,49.98,0,4.66,Credit Card,RETURNED,06/23/24
ORD-12266,12/13/2024,CUST1019,Carla Gray,carla.gray60@outlook.com,NORTH,Mexico,apparel,Baseball Cap,1,70.67,20%,8.23,Debit,pending,2024-02-08
ORD-12251,11-Apr-2024,CUST1432,Travis Tucker,travis.tucker89@hotmail.com,east,Mexico,Beauty,Lipstick,3,15.96,,12.33,Gift Card,returned,2024-01-19
10605,N/A,CUST1303,Sara Fuller,,EAST,Mexico,beauty,Sunscreen SPF50,4,56.54,0,9.8,CC,delivered,"August 06, 2024"
ORD-13034,27-03-2023,CUST1455,Marie Moody,marie.moody50@hotmail.com,West,US,Home&Kitchen,LED Desk Lamp,3,146.53,0,20.85,Pay Pal,cancelled,04/18/23
ORD-12318,03/14/23,CUST1652,David Robinson,david.robinson10@hotmail.com,east,USA,Sports & Outdoors,Yoga Mat,1,83.23,0,19.37,gift card,cancelled,10/19/2022
ORD-11352,2023-10-30,CUST1232,Christopher Parker,christopher.parker81@hotmail.com,Centrl,US,ELECTRONICS,USB-C Cable,1,$235.66,0.05,17.97,Pay Pal,Pending,"August 09, 2023"
ORD-11661,04/17/2024,CUST1086,Shirley Suarez,shirley.suarez92@outlook.com,EAST,USA,TOYS,RC Car,6,20.7,25%,13.93,PAYPAL,shipped,26-04-2022
ORD-12795,03-Feb-2023,CUST1237,David Davis,david.davis50@hotmail.com, North,US,Toy,Building Blocks Set,2,30.48,15%,6.88,Pay Pal,PENDING,"April 03, 2024"
ORD-10479,"December 07, 2024",CUST1478,curtis williams,curtis.williams30@hotmail.com, North,Canada,sports & outdoors,Water Bottle,6,61.9,5%,22.65,Debit Card,Canceled,2024-09-04
10957,02/10/2024,CUST1380,Karla Ramos,karla.ramos72@yahoo.com,Est,United States,Home & Kitchen,Non-stick Pan Set,3,15.63,,9.55,Pay Pal,pending,03/07/2023
10737,01/29/23,CUST1275,Matthew Moore,matthew.moore97@yahoo.com,NORTH,Mexico,electronics,Bluetooth Speaker,6,125.52,0,15.14,Debit,pending,09-08-2022
ORD-12337,18-08-2024,CUST1132,Mary Marshall,mary.marshall34@yahoo.com,central,United States,electronics,Wireless Earbuds,1,197.05,20%,5.57,CREDIT CARD,CANCELLED,2023-05-21
11900,16-Sep-2023,CUST1595,Sherry Woods,sherry.woods77@hotmail.com,Central,canada,sports & outdoors,Yoga Mat,3,15.24,20%,1.39,gift card,Returned,30-Dec-2021
ORD-12832,11/28/2024,CUST1270,Jasmin Alvarado,jasmin.alvarado85@gmail.com,Est,United States,Beuty,Hair Dryer,4,29.05,0,3.87,PayPal,pending,04/06/24
